employee_id,directorate,role,grade,tgv_name,tv_name,baseline_score,user_score,tv_match_rate,tgv_match_rate,final_match_rate
EMP101799,Commercial,Supply Planner,III,Leadership,tiki,6.000,7.000,116.67,116.67,38.89
EMP101799,Commercial,Supply Planner,III,Personality,disc_word,null,null,0.00,0.00,38.89
EMP101800,HR & Corp Affairs,HRBP,III,Cognitive Ability,iq,109.000,116.000,106.42,106.42,41.03
EMP101800,HR & Corp Affairs,HRBP,III,Leadership,tiki,6.000,1.000,16.67,16.67,41.03
EMP101800,HR & Corp Affairs,HRBP,III,Personality,disc_word,null,null,0.00,0.00,41.03
EMP101801,HR & Corp Affairs,Data Analyst,IV,Cognitive Ability,iq,109.000,null,0.00,0.00,22.22
EMP101801,HR & Corp Affairs,Data Analyst,IV,Leadership,tiki,6.000,4.000,66.67,66.67,22.22
EMP101801,HR & Corp Affairs,Data Analyst,IV,Personality,disc_word,null,null,0.00,0.00,22.22
EMP101803,HR & Corp Affairs,Brand Executive,III,Cognitive Ability,iq,109.000,81.000,74.31,74.31,46.99
EMP101803,HR & Corp Affairs,Brand Executive,III,Leadership,tiki,6.000,4.000,66.67,66.67,46.99
EMP101803,HR & Corp Affairs,Brand Executive,III,Personality,disc_word,null,null,0.00,0.00,46.99
EMP101804,HR & Corp Affairs,HRBP,IV,Cognitive Ability,iq,109.000,107.000,98.17,98.17,71.61
EMP101804,HR & Corp Affairs,HRBP,IV,Leadership,tiki,6.000,7.000,116.67,116.67,71.61
EMP101804,HR & Corp Affairs,HRBP,IV,Personality,disc_word,null,null,0.00,0.00,71.61
EMP101805,Technology,Data Analyst,V,Cognitive Ability,iq,109.000,122.000,111.93,111.93,126.20
EMP101805,Technology,Data Analyst,V,Leadership,tiki,6.000,10.000,166.67,166.67,126.20
EMP101805,Technology,Data Analyst,V,Personality,disc_word,null,null,100.00,100.00,126.20
EMP101806,HR & Corp Affairs,HRBP,V,Cognitive Ability,iq,109.000,123.000,112.84,112.84,43.17
EMP101806,HR & Corp Affairs,HRBP,V,Leadership,tiki,6.000,1.000,16.67,16.67,43.17
EMP101806,HR & Corp Affairs,HRBP,V,Personality,disc_word,null,null,0.00,0.00,43.17
EMP101807,Commercial,Sales Supervisor,III,Cognitive Ability,iq,109.000,136.000,124.77,124.77,130.48
EMP101807,Commercial,Sales Supervisor,III,Leadership,tiki,6.000,10.000,166.67,166.67,130.48
EMP101807,Commercial,Sales Supervisor,III,Personality,disc_word,null,null,100.00,100.00,130.48
EMP101808,Commercial,Supply Planner,IV,Cognitive Ability,iq,109.000,80.000,73.39,73.39,52.24
EMP101808,Commercial,Supply Planner,IV,Leadership,tiki,6.000,5.000,83.33,83.33,52.24
EMP101808,Commercial,Supply Planner,IV,Personality,disc_word,null,null,0.00,0.00,52.24
EMP101812,Technology,Finance Officer,III,Cognitive Ability,iq,109.000,106.000,97.25,97.25,121.30
EMP101812,Technology,Finance Officer,III,Leadership,tiki,6.000,10.000,166.67,166.67,121.30
EMP101812,Technology,Finance Officer,III,Personality,disc_word,null,null,100.00,100.00,121.30
EMP101814,Technology,Finance Officer,V,Cognitive Ability,iq,109.000,102.000,93.58,93.58,75.64
EMP101814,Technology,Finance Officer,V,Leadership,tiki,6.000,8.000,133.33,133.33,75.64
EMP101814,Technology,Finance Officer,V,Personality,disc_word,null,null,0.00,0.00,75.64
EMP101815,Commercial,Brand Executive,IV,Cognitive Ability,iq,109.000,135.000,123.85,123.85,46.84
EMP101815,Commercial,Brand Executive,IV,Leadership,tiki,6.000,1.000,16.67,16.67,46.84
EMP101815,Commercial,Brand Executive,IV,Personality,disc_word,null,null,0.00,0.00,46.84
EMP101816,Technology,Brand Executive,III,Cognitive Ability,iq,109.000,89.000,81.65,81.65,49.44
EMP101816,Technology,Brand Executive,III,Leadership,tiki,6.000,4.000,66.67,66.67,49.44
EMP101816,Technology,Brand Executive,III,Personality,disc_word,null,null,0.00,0.00,49.44
EMP101819,HR & Corp Affairs,Brand Executive,V,Cognitive Ability,iq,109.000,140.000,128.44,128.44,98.37
EMP101819,HR & Corp Affairs,Brand Executive,V,Leadership,tiki,6.000,10.000,166.67,166.67,98.37
EMP101819,HR & Corp Affairs,Brand Executive,V,Personality,disc_word,null,null,0.00,0.00,98.37
EMP101821,Commercial,Data Analyst,V,Cognitive Ability,iq,109.000,106.000,97.25,97.25,43.53
EMP101821,Commercial,Data Analyst,V,Leadership,tiki,6.000,2.000,33.33,33.33,43.53
EMP101821,Commercial,Data Analyst,V,Personality,disc_word,null,null,0.00,0.00,43.53
EMP101822,Technology,Data Analyst,III,Cognitive Ability,iq,109.000,93.000,85.32,85.32,45.11
EMP101822,Technology,Data Analyst,III,Leadership,tiki,6.000,3.000,50.00,50.00,45.11
EMP101822,Technology,Data Analyst,III,Personality,disc_word,null,null,0.00,0.00,45.11
EMP101825,Technology,Sales Supervisor,V,Cognitive Ability,iq,109.000,null,0.00,0.00,22.22
EMP101825,Technology,Sales Supervisor,V,Leadership,tiki,6.000,4.000,66.67,66.67,22.22
EMP101825,Technology,Sales Supervisor,V,Personality,disc_word,null,null,0.00,0.00,22.22
EMP101826,HR & Corp Affairs,Sales Supervisor,III,Cognitive Ability,iq,109.000,91.000,83.49,83.49,55.61
EMP101826,HR & Corp Affairs,Sales Supervisor,III,Leadership,tiki,6.000,5.000,83.33,83.33,55.61
EMP101826,HR & Corp Affairs,Sales Supervisor,III,Personality,disc_word,null,null,0.00,0.00,55.61
EMP101830,Technology,Sales Supervisor,IV,Cognitive Ability,iq,109.000,80.000,73.39,73.39,35.58
EMP101830,Technology,Sales Supervisor,IV,Leadership,tiki,6.000,2.000,33.33,33.33,35.58
EMP101830,Technology,Sales Supervisor,IV,Personality,disc_word,null,null,0.00,0.00,35.58
EMP101831,Commercial,Sales Supervisor,III,Cognitive Ability,iq,109.000,107.000,98.17,98.17,43.83
EMP101831,Commercial,Sales Supervisor,III,Leadership,tiki,6.000,2.000,33.33,33.33,43.83
EMP101831,Commercial,Sales Supervisor,III,Personality,disc_word,null,null,0.00,0.00,43.83
EMP101833,Technology,Data Analyst,IV,Cognitive Ability,iq,109.000,140.000,128.44,128.44,81.70
EMP101833,Technology,Data Analyst,IV,Leadership,tiki,6.000,7.000,116.67,116.67,81.70
EMP101833,Technology,Data Analyst,IV,Personality,disc_word,null,null,0.00,0.00,81.70
EMP101837,HR & Corp Affairs,Brand Executive,III,Cognitive Ability,iq,109.000,137.000,125.69,125.69,91.90
EMP101837,HR & Corp Affairs,Brand Executive,III,Leadership,tiki,6.000,9.000,150.00,150.00,91.90
EMP101837,HR & Corp Affairs,Brand Executive,III,Personality,disc_word,null,null,0.00,0.00,91.90
EMP101839,HR & Corp Affairs,Finance Officer,IV,Cognitive Ability,iq,109.000,117.000,107.34,107.34,124.67
EMP101839,HR & Corp Affairs,Finance Officer,IV,Leadership,tiki,6.000,10.000,166.67,166.67,124.67
EMP101839,HR & Corp Affairs,Finance Officer,IV,Personality,disc_word,null,null,100.00,100.00,124.67
EMP101842,HR & Corp Affairs,Finance Officer,IV,Cognitive Ability,iq,109.000,null,0.00,0.00,22.22
EMP101842,HR & Corp Affairs,Finance Officer,IV,Leadership,tiki,6.000,4.000,66.67,66.67,22.22
EMP101842,HR & Corp Affairs,Finance Officer,IV,Personality,disc_word,null,null,0.00,0.00,22.22
EMP101843,Technology,Data Analyst,III,Cognitive Ability,iq,109.000,97.000,88.99,88.99,35.22
EMP101843,Technology,Data Analyst,III,Leadership,tiki,6.000,1.000,16.67,16.67,35.22
EMP101843,Technology,Data Analyst,III,Personality,disc_word,null,null,0.00,0.00,35.22
EMP101846,Technology,HRBP,III,Cognitive Ability,iq,109.000,88.000,80.73,80.73,82.47
EMP101846,Technology,HRBP,III,Leadership,tiki,6.000,10.000,166.67,166.67,82.47
EMP101846,Technology,HRBP,III,Personality,disc_word,null,null,0.00,0.00,82.47
EMP101847,Commercial,Brand Executive,IV,Cognitive Ability,iq,109.000,null,0.00,0.00,50.00
EMP101847,Commercial,Brand Executive,IV,Leadership,tiki,6.000,9.000,150.00,150.00,50.00
EMP101847,Commercial,Brand Executive,IV,Personality,disc_word,null,null,0.00,0.00,50.00
EMP101852,Commercial,HRBP,IV,Cognitive Ability,iq,109.000,135.000,123.85,123.85,85.73
EMP101852,Commercial,HRBP,IV,Leadership,tiki,6.000,8.000,133.33,133.33,85.73
EMP101852,Commercial,HRBP,IV,Personality,disc_word,null,null,0.00,0.00,85.73
EMP101854,Technology,Brand Executive,III,Cognitive Ability,iq,109.000,93.000,85.32,85.32,39.55
EMP101854,Technology,Brand Executive,III,Leadership,tiki,6.000,2.000,33.33,33.33,39.55
EMP101854,Technology,Brand Executive,III,Personality,disc_word,null,null,0.00,0.00,39.55
EMP101855,Commercial,Data Analyst,V,Cognitive Ability,iq,109.000,116.000,106.42,106.42,113.25
EMP101855,Commercial,Data Analyst,V,Leadership,tiki,6.000,8.000,133.33,133.33,113.25
EMP101855,Commercial,Data Analyst,V,Personality,disc_word,null,null,100.00,100.00,113.25
EMP101856,HR & Corp Affairs,Sales Supervisor,IV,Cognitive Ability,iq,109.000,124.000,113.76,113.76,49.03
EMP101856,HR & Corp Affairs,Sales Supervisor,IV,Leadership,tiki,6.000,2.000,33.33,33.33,49.03
EMP101856,HR & Corp Affairs,Sales Supervisor,IV,Personality,disc_word,null,null,0.00,0.00,49.03
EMP101857,Technology,HRBP,V,Cognitive Ability,iq,109.000,88.000,80.73,80.73,65.80
EMP101857,Technology,HRBP,V,Leadership,tiki,6.000,7.000,116.67,116.67,65.80
EMP101857,Technology,HRBP,V,Personality,disc_word,null,null,0.00,0.00,65.80
EMP101859,Technology,Supply Planner,III,Cognitive Ability,iq,109.000,96.000,88.07,88.07,34.91
EMP101859,Technology,Supply Planner,III,Leadership,tiki,6.000,1.000,16.67,16.67,34.91
EMP101859,Technology,Supply Planner,III,Personality,disc_word,null,null,0.00,0.00,34.91
EMP101861,HR & Corp Affairs,Sales Supervisor,V,Cognitive Ability,iq,109.000,88.000,80.73,80.73,49.13
EMP101861,HR & Corp Affairs,Sales Supervisor,V,Leadership,tiki,6.000,4.000,66.67,66.67,49.13
EMP101861,HR & Corp Affairs,Sales Supervisor,V,Personality,disc_word,null,null,0.00,0.00,49.13
EMP101864,Commercial,Sales Supervisor,III,Cognitive Ability,iq,109.000,106.000,97.25,97.25,54.64
EMP101864,Commercial,Sales Supervisor,III,Leadership,tiki,6.000,4.000,66.67,66.67,54.64
EMP101864,Commercial,Sales Supervisor,III,Personality,disc_word,null,null,0.00,0.00,54.64
EMP101865,HR & Corp Affairs,Data Analyst,IV,Cognitive Ability,iq,109.000,103.000,94.50,94.50,42.61
EMP101865,HR & Corp Affairs,Data Analyst,IV,Leadership,tiki,6.000,2.000,33.33,33.33,42.61
EMP101865,HR & Corp Affairs,Data Analyst,IV,Personality,disc_word,null,null,0.00,0.00,42.61
EMP101866,HR & Corp Affairs,Brand Executive,IV,Cognitive Ability,iq,109.000,99.000,90.83,90.83,46.94
EMP101866,HR & Corp Affairs,Brand Executive,IV,Leadership,tiki,6.000,3.000,50.00,50.00,46.94
EMP101866,HR & Corp Affairs,Brand Executive,IV,Personality,disc_word,null,null,0.00,0.00,46.94
EMP101869,Technology,Finance Officer,III,Cognitive Ability,iq,109.000,113.000,103.67,103.67,40.11
EMP101869,Technology,Finance Officer,III,Leadership,tiki,6.000,1.000,16.67,16.67,40.11
EMP101869,Technology,Finance Officer,III,Personality,disc_word,null,null,0.00,0.00,40.11
EMP101870,HR & Corp Affairs,Supply Planner,III,Cognitive Ability,iq,109.000,null,0.00,0.00,44.44
EMP101870,HR & Corp Affairs,Supply Planner,III,Leadership,tiki,6.000,8.000,133.33,133.33,44.44
EMP101870,HR & Corp Affairs,Supply Planner,III,Personality,disc_word,null,null,0.00,0.00,44.44
EMP101871,Technology,Sales Supervisor,IV,Cognitive Ability,iq,109.000,98.000,89.91,89.91,41.08
EMP101871,Technology,Sales Supervisor,IV,Leadership,tiki,6.000,2.000,33.33,33.33,41.08
EMP101871,Technology,Sales Supervisor,IV,Personality,disc_word,null,null,0.00,0.00,41.08
EMP101873,Commercial,HRBP,IV,Cognitive Ability,iq,109.000,98.000,89.91,89.91,35.52
EMP101873,Commercial,HRBP,IV,Leadership,tiki,6.000,1.000,16.67,16.67,35.52
EMP101873,Commercial,HRBP,IV,Personality,disc_word,null,null,0.00,0.00,35.52
EMP101874,Commercial,Sales Supervisor,III,Cognitive Ability,iq,109.000,null,0.00,0.00,16.67
EMP101874,Commercial,Sales Supervisor,III,Leadership,tiki,6.000,3.000,50.00,50.00,16.67
EMP101874,Commercial,Sales Supervisor,III,Personality,disc_word,null,null,0.00,0.00,16.67
EMP101875,Technology,Sales Supervisor,IV,Cognitive Ability,iq,109.000,98.000,89.91,89.91,46.64
EMP101875,Technology,Sales Supervisor,IV,Leadership,tiki,6.000,3.000,50.00,50.00,46.64
EMP101875,Technology,Sales Supervisor,IV,Personality,disc_word,null,null,0.00,0.00,46.64
EMP101876,Technology,Sales Supervisor,V,Cognitive Ability,iq,109.000,95.000,87.16,87.16,51.27
EMP101876,Technology,Sales Supervisor,V,Leadership,tiki,6.000,4.000,66.67,66.67,51.27
EMP101876,Technology,Sales Supervisor,V,Personality,disc_word,null,null,0.00,0.00,51.27
EMP101881,HR & Corp Affairs,Brand Executive,V,Cognitive Ability,iq,109.000,117.000,107.34,107.34,52.45
EMP101881,HR & Corp Affairs,Brand Executive,V,Leadership,tiki,6.000,3.000,50.00,50.00,52.45
EMP101881,HR & Corp Affairs,Brand Executive,V,Personality,disc_word,null,null,0.00,0.00,52.45
EMP101882,Commercial,Brand Executive,III,Cognitive Ability,iq,109.000,133.000,122.02,122.02,46.23
EMP101882,Commercial,Brand Executive,III,Leadership,tiki,6.000,1.000,16.67,16.67,46.23
EMP101882,Commercial,Brand Executive,III,Personality,disc_word,null,null,0.00,0.00,46.23
EMP101886,Technology,Sales Supervisor,III,Cognitive Ability,iq,109.000,null,0.00,0.00,22.22
EMP101886,Technology,Sales Supervisor,III,Leadership,tiki,6.000,4.000,66.67,66.67,22.22
EMP101886,Technology,Sales Supervisor,III,Personality,disc_word,null,null,0.00,0.00,22.22
EMP101887,Technology,Brand Executive,IV,Cognitive Ability,iq,109.000,88.000,80.73,80.73,43.58
EMP101887,Technology,Brand Executive,IV,Leadership,tiki,6.000,3.000,50.00,50.00,43.58
EMP101887,Technology,Brand Executive,IV,Personality,disc_word,null,null,0.00,0.00,43.58
EMP101888,Commercial,HRBP,V,Cognitive Ability,iq,109.000,null,0.00,0.00,38.89
EMP101888,Commercial,HRBP,V,Leadership,tiki,6.000,7.000,116.67,116.67,38.89
EMP101888,Commercial,HRBP,V,Personality,disc_word,null,null,0.00,0.00,38.89
EMP101892,Technology,Brand Executive,V,Cognitive Ability,iq,109.000,105.000,96.33,96.33,82.11
EMP101892,Technology,Brand Executive,V,Leadership,tiki,6.000,9.000,150.00,150.00,82.11
EMP101892,Technology,Brand Executive,V,Personality,disc_word,null,null,0.00,0.00,82.11
EMP101893,Technology,HRBP,V,Cognitive Ability,iq,109.000,null,0.00,0.00,55.56
EMP101893,Technology,HRBP,V,Leadership,tiki,6.000,10.000,166.67,166.67,55.56
EMP101893,Technology,HRBP,V,Personality,disc_word,null,null,0.00,0.00,55.56
EMP101895,Technology,Finance Officer,V,Cognitive Ability,iq,109.000,97.000,88.99,88.99,85.22
EMP101895,Technology,Finance Officer,V,Leadership,tiki,6.000,10.000,166.67,166.67,85.22
EMP101895,Technology,Finance Officer,V,Personality,disc_word,null,null,0.00,0.00,85.22
EMP101896,Technology,Sales Supervisor,IV,Cognitive Ability,iq,109.000,null,0.00,0.00,11.11
EMP101896,Technology,Sales Supervisor,IV,Leadership,tiki,6.000,2.000,33.33,33.33,11.11
EMP101896,Technology,Sales Supervisor,IV,Personality,disc_word,null,null,0.00,0.00,11.11
EMP101897,Commercial,Finance Officer,V,Cognitive Ability,iq,109.000,null,0.00,0.00,22.22
EMP101897,Commercial,Finance Officer,V,Leadership,tiki,6.000,4.000,66.67,66.67,22.22
EMP101897,Commercial,Finance Officer,V,Personality,disc_word,null,null,0.00,0.00,22.22
EMP101898,Commercial,Data Analyst,IV,Cognitive Ability,iq,109.000,null,0.00,0.00,38.89
EMP101898,Commercial,Data Analyst,IV,Leadership,tiki,6.000,7.000,116.67,116.67,38.89
EMP101898,Commercial,Data Analyst,IV,Personality,disc_word,null,null,0.00,0.00,38.89
EMP101899,Technology,Finance Officer,IV,Cognitive Ability,iq,109.000,103.000,94.50,94.50,42.61
EMP101899,Technology,Finance Officer,IV,Leadership,tiki,6.000,2.000,33.33,33.33,42.61
EMP101899,Technology,Finance Officer,IV,Personality,disc_word,null,null,0.00,0.00,42.61
EMP101900,HR & Corp Affairs,Supply Planner,V,Cognitive Ability,iq,109.000,111.000,101.83,101.83,67.28
EMP101900,HR & Corp Affairs,Supply Planner,V,Leadership,tiki,6.000,6.000,100.00,100.00,67.28
EMP101900,HR & Corp Affairs,Supply Planner,V,Personality,disc_word,null,null,0.00,0.00,67.28
EMP101902,Technology,Supply Planner,V,Cognitive Ability,iq,109.000,115.000,105.50,105.50,79.61
EMP101902,Technology,Supply Planner,V,Leadership,tiki,6.000,8.000,133.33,133.33,79.61
EMP101902,Technology,Supply Planner,V,Personality,disc_word,null,null,0.00,0.00,79.61
EMP101903,Technology,Finance Officer,IV,Cognitive Ability,iq,109.000,null,0.00,0.00,33.33
EMP101903,Technology,Finance Officer,IV,Leadership,tiki,6.000,6.000,100.00,100.00,33.33
EMP101903,Technology,Finance Officer,IV,Personality,disc_word,null,null,0.00,0.00,33.33
EMP101904,Technology,HRBP,IV,Cognitive Ability,iq,109.000,null,0.00,0.00,66.67
EMP101904,Technology,HRBP,IV,Leadership,tiki,6.000,6.000,100.00,100.00,66.67
EMP101904,Technology,HRBP,IV,Personality,disc_word,null,null,100.00,100.00,66.67
EMP101908,HR & Corp Affairs,HRBP,IV,Cognitive Ability,iq,109.000,117.000,107.34,107.34,69.11
EMP101908,HR & Corp Affairs,HRBP,IV,Leadership,tiki,6.000,6.000,100.00,100.00,69.11
EMP101908,HR & Corp Affairs,HRBP,IV,Personality,disc_word,null,null,0.00,0.00,69.11
EMP101909,Technology,Finance Officer,IV,Cognitive Ability,iq,109.000,104.000,95.41,95.41,59.58
EMP101909,Technology,Finance Officer,IV,Leadership,tiki,6.000,5.000,83.33,83.33,59.58
EMP101909,Technology,Finance Officer,IV,Personality,disc_word,null,null,0.00,0.00,59.58
EMP101910,Technology,Supply Planner,III,Cognitive Ability,iq,109.000,null,0.00,0.00,33.33
EMP101910,Technology,Supply Planner,III,Leadership,tiki,6.000,6.000,100.00,100.00,33.33
EMP101910,Technology,Supply Planner,III,Personality,disc_word,null,null,0.00,0.00,33.33
EMP101913,Technology,Supply Planner,IV,Cognitive Ability,iq,109.000,91.000,83.49,83.49,61.16
EMP101913,Technology,Supply Planner,IV,Leadership,tiki,6.000,6.000,100.00,100.00,61.16
EMP101913,Technology,Supply Planner,IV,Personality,disc_word,null,null,0.00,0.00,61.16
EMP101914,Technology,Data Analyst,III,Cognitive Ability,iq,109.000,null,0.00,0.00,38.89
EMP101914,Technology,Data Analyst,III,Leadership,tiki,6.000,7.000,116.67,116.67,38.89
EMP101914,Technology,Data Analyst,III,Personality,disc_word,null,null,0.00,0.00,38.89
EMP101915,Technology,Data Analyst,V,Cognitive Ability,iq,109.000,116.000,106.42,106.42,74.36
EMP101915,Technology,Data Analyst,V,Leadership,tiki,6.000,7.000,116.67,116.67,74.36
EMP101915,Technology,Data Analyst,V,Personality,disc_word,null,null,0.00,0.00,74.36
EMP101916,HR & Corp Affairs,Finance Officer,III,Cognitive Ability,iq,109.000,139.000,127.52,127.52,64.73
EMP101916,HR & Corp Affairs,Finance Officer,III,Leadership,tiki,6.000,4.000,66.67,66.67,64.73
EMP101916,HR & Corp Affairs,Finance Officer,III,Personality,disc_word,null,null,0.00,0.00,64.73
EMP101918,Technology,Sales Supervisor,IV,Cognitive Ability,iq,109.000,110.000,100.92,100.92,89.19
EMP101918,Technology,Sales Supervisor,IV,Leadership,tiki,6.000,10.000,166.67,166.67,89.19
EMP101918,Technology,Sales Supervisor,IV,Personality,disc_word,null,null,0.00,0.00,89.19
EMP101919,Commercial,HRBP,V,Cognitive Ability,iq,109.000,137.000,125.69,125.69,64.12
EMP101919,Commercial,HRBP,V,Leadership,tiki,6.000,4.000,66.67,66.67,64.12
EMP101919,Commercial,HRBP,V,Personality,disc_word,null,null,0.00,0.00,64.12
EMP101920,Commercial,Supply Planner,III,Cognitive Ability,iq,109.000,107.000,98.17,98.17,88.28
EMP101920,Commercial,Supply Planner,III,Leadership,tiki,6.000,10.000,166.67,166.67,88.28
EMP101920,Commercial,Supply Planner,III,Personality,disc_word,null,null,0.00,0.00,88.28
EMP101921,HR & Corp Affairs,Supply Planner,IV,Cognitive Ability,iq,109.000,128.000,117.43,117.43,83.59
EMP101921,HR & Corp Affairs,Supply Planner,IV,Leadership,tiki,6.000,8.000,133.33,133.33,83.59
EMP101921,HR & Corp Affairs,Supply Planner,IV,Personality,disc_word,null,null,0.00,0.00,83.59
EMP101922,HR & Corp Affairs,Data Analyst,V,Cognitive Ability,iq,109.000,96.000,88.07,88.07,68.25
EMP101922,HR & Corp Affairs,Data Analyst,V,Leadership,tiki,6.000,7.000,116.67,116.67,68.25
EMP101922,HR & Corp Affairs,Data Analyst,V,Personality,disc_word,null,null,0.00,0.00,68.25
EMP101923,Technology,HRBP,V,Cognitive Ability,iq,109.000,123.000,112.84,112.84,43.17
EMP101923,Technology,HRBP,V,Leadership,tiki,6.000,1.000,16.67,16.67,43.17
EMP101923,Technology,HRBP,V,Personality,disc_word,null,null,0.00,0.00,43.17
EMP101924,Commercial,Data Analyst,III,Cognitive Ability,iq,109.000,130.000,119.27,119.27,89.76
EMP101924,Commercial,Data Analyst,III,Leadership,tiki,6.000,9.000,150.00,150.00,89.76
EMP101924,Commercial,Data Analyst,III,Personality,disc_word,null,null,0.00,0.00,89.76
EMP101925,Commercial,Brand Executive,IV,Cognitive Ability,iq,109.000,89.000,81.65,81.65,66.11
EMP101925,Commercial,Brand Executive,IV,Leadership,tiki,6.000,7.000,116.67,116.67,66.11
EMP101925,Commercial,Brand Executive,IV,Personality,disc_word,null,null,0.00,0.00,66.11
EMP101926,Commercial,Sales Supervisor,V,Cognitive Ability,iq,109.000,84.000,77.06,77.06,59.02
EMP101926,Commercial,Sales Supervisor,V,Leadership,tiki,6.000,6.000,100.00,100.00,59.02
EMP101926,Commercial,Sales Supervisor,V,Personality,disc_word,null,null,0.00,0.00,59.02
EMP101928,Technology,Sales Supervisor,V,Cognitive Ability,iq,109.000,99.000,90.83,90.83,52.50
EMP101928,Technology,Sales Supervisor,V,Leadership,tiki,6.000,4.000,66.67,66.67,52.50
